Experimental inhibitory activities against 3CLpro,,,
,,,
Sr. no. ,Molecular_SMILES,PubChem-CID,Experimental_activities (Active-1/Inactive-0)
1174,O=C(Nc1ccccc1-c1ccccc1)C(CC)c1ccccc1,319496,0
1175,O=C(NC1CCCC1)c1ccccc1NC(=O)NC1CCCC1,293372,0
1176,s1cccc1C(=O)NC1=Cc2cc([N+](=O)[O-])ccc2OC1=O,342620,0
1177,s1c(cnc1NC(=O)c1oc(cc1)C)Cc1ccc(F)cc1,646081,0
1178,O1C2=C(C3(CCC4(OCCO4)CC3)C(C#N)=C1N)C(=O)CCC2,652954,0
1179,O=C(NCC)C1CCCN(C1)C=1n2ncnc2N=C(C=1)CCC,649450,0
1180,Clc1ccccc1C1c2c(OC(N)=C1C#N)n[nH]c2COC,644929,0
1181,O=C1N(CC(C1)C(OCC(=O)C(C)(C)C)=O)c1ccc(cc1)C,650701,0
1182,Fc1cc(NC(=O)NC2CC3N(C(C2)CCC3)C2CC2)ccc1,645430,0
1183,S1(=O)(=O)N(Cc2ccccc2)C(=O)c2c1cc([N+](=O)[O-])cc2,620237,0
1184,o1nc2nc(N3CCN(CC3)C)c(nc2n1)N1CCN(CC1)C,651731,0
1185,S(CC(=O)CC(OC(C)C)=O)c1nc2CCCc2cc1C#N,648372,0
1186,S(=O)(=O)(N(Cc1ccccc1)C)c1ccc(NC(=O)C)cc1,310124,0
1187,S(CC(O)=O)c1nnc(n1C1CCCCC1)-c1ccncc1,645455,0
1188,Clc1ccccc1C1CC(=O)NC(SCC(C)=C)=C1C#N,647183,0
1189,S(Cc1ncccc1)c1nnnn1-c1c2c(ccc1)cccc2,580005,0
1190,O(C(=O)c1ccccc1)C1CC(N(OC(=O)C)C(C1)(C)C)(C)C,587733,0
1191,O=C(NC(Cc1ccccc1)C(=O)N)C(NC(=O)C)CC(C)C,646621,0
1192,O(C)c1cc(NC(=O)N2CCCC2C(=O)NCC(C)C)ccc1,646616,0
1193,Clc1ccc(cc1)C(=O)NCCc1cc(OC)c(OC)cc1,300901,0
1194,O=C1N(N=Nc2c1cccc2)CC(=O)N1CCCc2c1cccc2,649445,0
1195,S(CC(=O)N1C(CCCC1C)C)c1[nH]c2c(n1)ncnc2N,645497,0
1196,ClC1=C(NCC2OCCC2)C(=O)N(Cc2ccccc2)C1=O,650138,0
1197,ClC1=C(NCCN2CCOCC2)C(=O)c2c(cccc2)C1=O,312589,0
1198,Clc1ccc(cc1)CNC(=O)C(=O)NCCCn1ccnc1,580547,0
1199,ClC1=C(NCCCN(CC)CC)C(=O)c2c(cccc2)C1=O,312590,0
1200,O(Cc1ccccc1)c1ccc(cc1OC)-c1nn(nn1)CC#N,650154,0
1201,S(CC(=O)N1CCOCC1)c1oc(nn1)-c1ccc(O)cc1,644915,0
1202,s1c(nnc1N(C(=O)c1cc(ccc1)C#N)C)-c1ccncc1,647154,0
1203,S(=O)(=O)(NCCc1ccccc1)c1cc(OC)ccc1OC,648432,0
1204,S(CC(OCC)=O)c1nnc(n1CC)-c1ccc(OC)cc1,647162,0
1205,S(CC(=O)NCc1ccc(OC)cc1)c1nnnn1CCC,645508,0
1206,Clc1cc(NC(=O)Nc2cc([N+](=O)[O-])ccc2OC)ccc1,303233,0
1207,O1C=2Nc3cc(C)c(cc3NC=2C(=O)C1c1ccc(OC)cc1)C,340946,0
1208,O1CC(=O)N(c2c1cccc2)CC(=O)N1CCCc2c1cccc2,647789,0
1209,O(C)c1ccc(OC)cc1Nc1nc(nc(c1)-c1ccccc1)N,650118,0
1210,S(CC(O)=O)c1nc(C)c(CCC(OCC)=O)c(C)c1C#N,650685,0
1211,S(CC(=O)N)c1nnc(n1CCOC)COc1ccccc1,648951,0
1212,S(CC(=O)NCc1occc1)c1nnc(n1CCC)C(C)C,646060,0
1213,[As](O)(O)(=O)c1cc([N+](=O)[O-])ccc1-c1ccccc1,302501,0
1214,O(C(=O)C1=CNC=C(C(OC)=O)C1c1c2c(ccc1)cccc2)C,607376,0
1215,FC(F)(F)c1cc(NC(=O)C23CC4CC(C2)CC(C3)C4)ccc1,331255,0
1216,n1cnc2n(nnc2c1N1CCN(CC1)CC)Cc1ccccc1,648348,0
1217,Clc1cc2c(N(C)C(NC2=O)c2sc([N+](=O)[O-])cc2)cc1,328915,0
1218,Clc1ccccc1NC(Oc1ccc(cc1)-c1ccccc1)=O,306636,0
1219,Clc1ccc(cc1)C(=O)CSc1nnc(n1CC)C(C)C,649562,0
1220,Clc1cc(Cl)ccc1C1n2ncnc2NC(C)=C1C(=O)N,650084,0
1221,Brc1cc2c(N(C=C(C(OCC)=O)C2=O)CC)cc1,619729,0
1222,O1c2c(N(C(=O)CCN3c4c(OC3=O)cccc4)C1=O)cccc2,652366,0
1223,s1c(nnc1N(C(=O)c1cc(ccc1)C#N)Cc1occc1)C,649576,0
1224,S(CC#N)c1nnc(n1-c1cc(OC)ccc1)-c1nccnc1,648358,0
1225,O1c2n[nH]c(c2C(C(C#N)=C1N)c1ccccc1OCC)CCC,644905,0
1226,O(C)c1ccc(-n2nc3cc(C)c(NC(=O)C(C)C)cc3n2)cc1,651820,0
1227,S(=O)(=O)(NC(=O)C)c1ccc(N=NN2CCCCCC2)cc1,607657,0
1228,ClC=1OC(=O)C2=C(OC(=NC2=O)Nc2cc(Cl)ccc2)C=1,332174,0
1229,Clc1c(NC(=O)NNC(=O)c2cccnc2)cccc1Cl,315798,0
1230,O1C(N(c2c(cccc2)C1=O)C(=O)C)c1ccc(OC(=O)C)cc1,306804,0
1231,O(C)c1ccc(OC)cc1C(=O)CN1N=Nc2c(cccc2)C1=O,645410,0
1232,S(CC)c1c2c(ccc1C(=O)NC)C(=O)c1c(cccc1)C2=O,626653,0
1233,S(CC(=O)c1cc(ccc1C)C)c1nnnn1-c1cccnc1,644886,0
1234,O(C)c1c(cccc1OC)CNc1nc2c(n1CCC)cccc2,647272,0
1235,S(CC(=O)Nc1ccc(OCCCC)cc1)CC(OCC)=O,650071,0
1236,Brc1ccc(NC(=O)Nc2ccccc2Cl)cc1,302780,0
1237,Clc1cc(NC(=O)Nc2ccc(S(=O)(=O)N)cc2)ccc1,307505,0
1238,O1CCCC1CN1C(=O)c2cc([N+](=O)[O-])cc3c2c(ccc3)C1=O,305310,0
1239,O(CCCCOc1ccc(cc1)C#N)c1cc(C)c([N+](=O)[O-])cc1,309498,0
1240,O1c2c(N(CC(=O)Nc3ccccc3OC)C(=O)C1C)cccc2,649494,0
1241,S1C(CC(O)=O)C(=O)N(c2ccccc2)C1=Nc1ccccc1,648360,0
1242,O(CCCCOc1ccc(cc1)C(=O)C)c1ccc(cc1)C(=O)C,640114,0
1243,O(C)c1ccc(cc1)C1(O)CCN(CC1)C(=O)Cc1cccnc1,646099,0
1244,Clc1ccc(nc1)NS(=O)(=O)c1ccc(OC)c(C)c1C,646091,0
1245,s1c2nc3cc(OC)ccc3cc2c(N)c1C(=O)N1CCCC1,646704,0
1246,Fc1ccccc1C(n1nnc(c1)C(=O)NCCc1occc1)C,646592,0
1247,O1c2n(nc(c2C(C(C#N)=C1N)c1ccccc1)C)-c1ccccc1,326810,0
1248,O1CCCC1Cn1nnnc1CN1CCC(=O)Nc2c1cccc2,645528,0
1249,S(=O)(=O)(N1CCN(CC1)C(=O)CC(C)C)c1ccc(F)cc1,646142,0
1250,O(C(=O)Nc1ccccc1)C1C2CCC1CCC2N1CCCCC1,647157,0
1251,P(=O)(CC(=O)N1CCOCC1)(c1ccccc1)c1ccccc1,608571,0
1252,Fc1cc2CCC(N(c2cc1)C(=O)c1cc(OC)cc(OC)c1)C,646590,0
1253,S(Cc1cccnc1)c1oc(nn1)-c1cc(OC)cc(OC)c1,650688,0
1254,S(CC(O)=O)c1nnc(n1C)COc1cc2c(cc1)cccc2,649503,0
1255,S(CC(=O)NCc1occc1)C1=Nc2c(cccc2)C(=O)N1C,648409,0
1256,O1CCN(CC1)CCNC(=O)c1nnn(c1)CCc1ccccc1,645404,0
1257,s1cccc1CNC(=O)C1N(CCC1)C(=O)Nc1ccccc1,649454,0
1258,O=C(N1CCCC1)C1(NC(=O)NCc2ccccc2)CCCCC1,647179,0
1259,s1c2c(nc1NC(=O)Nc1cc(SC)ccc1)c(ccc2)C,332435,0
1260,s1c(CCC)c(nc1N1CC(CCC1)C(=O)N)-c1ccccc1,627239,0
1261,n1cnc2n(nnc2c1NCCc1ccccc1)Cc1ccccc1,647841,0
1262,S(=O)(=O)(N1CCCC1)c1cc(S(=O)(=O)NC2CC2)ccc1,647250,0
1263,O=C(NC1CCCCCC1)C1CCN(CC1)c1nc(cc(n1)C)C,652382,0
1264,Clc1cc(Oc2sc3c(n2)c(Cl)ccc3)ccc1Cl,308391,0
1265,Brc1cc2c(NC(=O)C(O)N=C2c2ccccc2)cc1,627325,0
1266,Clc1cc(Cl)cc(C2Nc3c(-n4c2ccc4)cccc3)c1O,327065,0
1267,o1c2c(CCCC2)c(C(=O)NCc2occ(c2)C(OCC)=O)c1C,646669,0
1268,O(CCOC(=O)c1ccccc1)c1nc(nc(n1)NCC)NCC,646017,0
1269,S(CC(=O)N1CCCC1)c1nnnn1-c1cc(ccc1)C(=O)C,644826,0
1270,o1c2c(cc(OC)cc2)c(C(OCC)=O)c1CN1CCC(CC1)C,627401,0
1271,s1c(nnc1N(C(=O)C1CCC1)CC)-c1ccc(OCC)cc1,650155,0
1272,Clc1ccccc1-n1ncc2c1N=CN(CC(=O)N(C)C)C2=O,648379,0
1273,S1C(CC(=O)N(C)C1=Nc1cc(ccc1)C(F)(F)F)C(O)=O,650591,0
1274,S(CCN1CCOCC1)c1nnc(n1C)C.OC(=O)C(O)=O,651784,0
1275,s1cccc1CNC(=O)CSc1nnnn1-c1cccnc1,646086,0
1276,S(=O)(=O)(N)c1ccc(NC(=O)c2ccc(cc2)C(C)(C)C)cc1,315810,0
1277,S(CC(=O)N1CCOCC1)c1nnc(n1C)Cc1ccccc1,650578,0
1278,O(C)c1ccc(cc1)C1(O)CCN(CC1)C(=O)NC1CCCCC1,645525,0
1279,S(CC(=O)NC(C)(C)C)c1nnc(n1CCc1ccccc1)C,650636,0
1280,Clc1ccc(Nc2nc(nc(OCC#N)n2)N(CC)CC)cc1,647226,0
1281,O=C1N(Cc2cccnc2)C(=O)c2c3c1ccc([N+](=O)[O-])c3ccc2,305244,0
1282,Fc1ccc(cc1)C(=O)c1cc(n(c1)C)-c1nc2c(n1C)cccc2,647718,0
1283,O(C(=O)CCCC(=O)Nc1ncccc1)CC(=O)NC1CCCC1,647213,0
1284,s1c(nnc1NC(=O)CSc1nc(cc(C)c1C#N)C)CC,601275,0
1285,Clc1ccc(cc1)-c1n2c(CCC2)c(C(OC)=O)c1C(OC)=O,337612,0
1286,O=C1N(C(Cc2c3c([nH]c2)cccc3)C(O)=O)C(=O)c2c1cccc2,344265,0
1287,S(CC(=O)Nc1nonc1C)c1nnc(n1C)-c1ccoc1C,645540,0
1288,O(CCNC(=O)CN1CCC(NC(=O)Nc2ccccc2)CC1)C,645447,0
1289,S(CC(=O)N1C(CCCC1C)C)c1n2c(nn1)C=C(N=C2N)C,647204,0
1290,Clc1cc(ccc1Cl)C(=O)Nc1cc(Cl)c(Cl)cc1,300949,0
1291,OC(=O)c1cc(ccc1C(=O)Nc1c2c(ccc1)cccc2)C(O)=O,307406,0
1292,o1cccc1C(=O)Nc1ncc(NC(=O)CCc2ccccc2)cc1,649564,0
1293,O1CCN(CC1)CCC(O)(CCC)c1ccc(OCCCC)cc1,648977,0
1294,O(Cc1ccccc1)C(=O)NC(C(=O)NC(C(C)C)C(OC)=O)C,294932,0
1295,O1CCCC1C(=O)Nc1cc(OCC)c(NC(=O)C)cc1OCC,648903,0
1296,O1CCN(CC1)C(c1ncccc1)c1nnnn1Cc1ccccc1,647853,0
1297,s1c(nnc1Sc1nc2N(C)C(=O)NC(=O)c2n1CC=C)C,645481,0
1298,Fc1ccc(cc1)-c1onc(n1)C1=Cc2cc(OC)ccc2NC1=O,651756,0
1299,o1cccc1C(=O)Nc1ccc(NC(=O)c2ccc(N)cc2)cc1O,341868,0
1300,o1cccc1C(=O)Nc1ncc(NC(=O)c2cc(OC)ccc2)cc1,650116,0
1301,S(=O)(=O)(n1nc(nc1N)C(=O)N1CCOCC1)c1ccccc1,649541,0
1302,o1c(ccc1C)-c1nn(nn1)CC(=O)Nc1c2CCCCc2ccc1,649498,0
1303,s1c(nnc1NC(=O)COCC)Cc1cc(OC)c(OC)cc1,648343,0
1304,S(CC(=O)c1ccc(F)cc1)c1nnc(n1CCOC)C(C)C,647840,0
1305,O1C2=C(C(C3=C1CCCC3=O)c1ccc(N(C)C)cc1)C(=O)CCC2,651146,0
1306,O=C(NC12CC3CC(C1)CC(C2)C3)Cc1ccc(-n2nnnc2)cc1,650121,0
1307,Clc1ccc(S(=O)(=O)CCc2sc3c(n2)cccc3)cc1,595285,0
1308,O(C)c1cc([N+](=O)[O-])c(NC=C(C(OCC)=O)C(OCC)=O)cc1,300071,0
1309,O=C(NC(C)C)C1CCN(CC1)c1nc(cc(n1)C)-c1ccccc1,646109,0
1310,O1c2cc(NC(=O)c3cc(OC)c(-n4nnnc4)cc3)ccc2OC1,646124,0
1311,O=C1N(CCN2CCCC2)C(=O)c2c3c1cc([N+](=O)[O-])cc3ccc2,327045,0
1312,O1c2c3-c4cc(OC)c(OC)cc4C[C@H]4N(CCc(c34)cc2OC1)C,317843,0
1313,O(C)c1cc(N2C(=O)CN=C2Nc2cccc(C)c2C)ccc1OC,645537,0
1314,O(CC(O)CN1c2c(N(CCCC)C1=N)cccc2)c1ccccc1,648949,0
1315,Clc1ccccc1CNC(=O)NC(=O)c1cc(sc1)[N+](=O)[O-],587917,0
1316,Clc1cc(ccc1)CNC(=O)NC(=O)c1cc(sc1)[N+](=O)[O-],587824,0
1317,O1c2c(N(CC(=O)Nc3cc4OCOc4cc3)C(=O)C1C)cccc2,646711,0
1318,Fc1ccc(NC(=O)NC=2C(=O)N(N(C)C=2C)c2ccccc2)cc1,310357,0
1319,O1c2n[nH]c(c2C(C(C#N)=C1N)c1cc(OC)cc(OC)c1)CCC,650136,0
1320,Fc1ccc(cc1)C(=O)C1CCN(CC1)CC(=O)Nc1ccccc1,646651,0
1321,Fc1ccc(cc1)C(=O)C1CCN(CC1)C(=O)NCc1ccccc1,646657,0
1322,S(CC(OC)=O)c1nc2N(C)C(=O)NC(=O)c2n1CCC(C)C,644963,0
1323,S(CC(OC)=O)c1nc2N(C)C(=O)N(C)C(=O)c2n1CCCC,647181,0
1324,S(CC(=O)NC1CCCCC1)C=1NC(=O)C(NC(=O)C)C(=O)N=1,646716,0
1325,o1cccc1C(=O)N(C(C(=O)NC(C)(C)C)c1ccccc1)C1CC1,649530,0
1326,s1c2c(c(N)c1C(OC)=O)c(SCC(C)C)cc([N+](=O)[O-])c2,619981,0
1327,O(CC=C)c1ccc(cc1)C1N2CC3(CN1CC(C2)(CC)C3=O)CC,650022,0
1328,Fc1ccccc1-c1nn(nn1)CC(=O)Nc1ccc(OCC)cc1,647795,0
1329,S(=O)(=O)(N)c1ccc(NC(=O)Nc2c3c(ccc2)cccc3)cc1,307519,0
1330,S(CC(=O)NCC1OCCC1)c1nc2c(cc1C#N)cc(cc2)C,646655,0
1331,Clc1ccc(N2C(=O)C3C(C4C(=C5C3CCC5)CCC4)C2=O)cc1,652391,0
1332,Brc1ccc(Oc2nsnc2N2CCOCC2)cc1,641401,0
1333,S(C1CC(=O)N(C1=O)c1cc2OCOc2cc1)c1ccccc1N,304849,0
1334,s1cc(nc1NC(=O)CSc1nnnn1CC)C(OCC)=O,648413,0
1335,s1c(C)c(nc1NC(=O)CSc1nnnn1CCCOC)C,646065,0
1336,O=C(NCCC=1CCCCC=1)C1CCCN(C1)c1nc(cc(n1)C)C,649439,0
1337,s1c2cc(S(=O)(=O)NC3CCCCC3)ccc2nc1SC,602131,0
1338,O1c2n[nH]c(c2C(C(C#N)=C1N)c1oc(cc1)-c1ccccc1C#N)C,650594,0
1339,O1c2cc(ccc2OC1)CC(=O)NCCc1cc(OC)c(OC)cc1,299335,0
1340,s1cc(nc1NC(=O)CN1CCCCCC1)C.OC(=O)C(O)=O,648882,0
1341,o1c(ccc1C)-c1nc(on1)C1CCCN(C1)C(=O)C1CCCCC1,647826,0
1342,o1cccc1C(=O)N(CC(=O)NC(C)(C)C)c1ccc(OCC)cc1,646588,0
1343,O(CCCC)c1ccc(NC(=O)C(=O)NCCCn2ccnc2)cc1,580554,0
1344,S(=O)(=O)(Nc1cc2N(c3c(CCc2cc1)cccc3)C(=O)C)CC,627403,0
1345,O=C(Nc1cc(NC(=O)N2CCCCC2)ccc1C)N1CCCCC1,341869,0
1346,o1cccc1C(OC(C(=O)NC(CC)(C)C)c1ccccc1OC)=O,646613,0
1347,O(C)c1cc(ccc1OC)CCNC(=O)c1cc(OC)c(OC)cc1,317578,0
1348,Oc1ccc(cc1)C1C(C(OCC)=O)=C(NC(C)=C1C(OCC)=O)C,619963,0
1349,O1CCN(CC1)C(=O)CN1CCC(NC(=O)c2cc(ccc2)C)CC1,644835,0
1350,Oc1ccc2n(C)c(C)c(c2c1CN1CCN(CC1)C)C(OCC)=O,652938,0
1351,S1c2c(N(CC(=O)Nc3sc4CCCCc4n3)C1=O)cccc2,646146,0
1352,S(CC(=O)NC1CCCCC1C)c1nnc(n1N)-c1ccccc1,644824,0
1353,Clc1ccccc1COc1ccc(N2CC(CC2=O)C(O)=O)cc1,649458,0
1354,FC(F)(F)c1cc([N+](=O)[O-])c(NN=C2CCCCC2)c([N+](=O)[O-])c1,310267,0
1355,O1c2cc(NC(=O)CN3c4c5c(cccc5ccc4)C3=O)ccc2OC1,602757,0
1356,s1c2cc(n(c2cc1)C)C(OC(CC)C(=O)NCc1occc1)=O,647733,0
1357,Clc1cc(Cl)c(Cl)cc1OCC(=O)Nc1cc(O)ccc1,306836,0
1358,IC1=CC(I)=CNC1=O,293093,0
1359,Fc1ccc(cc1)Cn1c2c(nc1NCCCO)N(C)C(=O)NC2=O,646129,0
1360,S(=O)(=O)(Nc1noc(c1)C)c1ccc(NC(=O)c2occc2)cc1,646589,0
1361,O(C(=O)c1ccccc1)c1cc(OC(=O)Nc2ccccc2C)ccc1,303308,0
1362,S(=O)(=O)(CC)c1cc(N2C(=O)C3C(C4CC3C=C4)C2=O)c(O)cc1,650027,0
1363,o1cccc1CNC(CC(O)=O)C(=O)Nc1cc(OC)ccc1OC,648947,0
1364,S(=O)(=O)(N(CC(=O)Nc1ccccc1C)c1cc(OC)ccc1)C,648327,0
1365,Fc1ccc(cc1)C1(O)CCN(CC1)CC(=O)NC1CCCCC1C,650020,0
1366,S(CC(=O)Nc1cc(ccc1)C)c1nnc(n1CCOC)C(C)C,647190,0
1367,Clc1cc([N+](=O)[O-])ccc1NC(=O)Nc1sc2c(n1)cccc2,332430,0
1368,Clc1ccc(NC(=O)Nc2sc3c(n2)cccc3)cc1[N+](=O)[O-],332429,0
1369,Clc1ccccc1Cn1c2c(nc1OCC)N(C)C(=O)N(C)C2=O,646067,0
1370,Clc1c(nsc1Cl)C(OC(C(=O)NCc1occc1)C)=O,647786,0
1371,Brc1ccccc1CN1C=CC=C(NC(=O)CCC)C1=O,644937,0
1372,S1C(CC(=O)Nc2ccc(cc2)C(OCC)=O)C(=O)N(C)C1=NC,647269,0
1373,S(CC(=O)Nc1cc2OCCOc2cc1)c1nnnn1CCCC,645533,0
1374,S(=O)(=O)(N(CCCC)CCCC)c1c2c(nccc2)c(OC)cc1,613863,0
1375,ClC1=C(N2CCOCC2)C(=O)N(C1=O)c1cc(ccc1)C(OC)=O,650622,0
1376,S(C)c1cc(OC)c(cc1)C(=O)NCCNC(=O)c1nonc1N,602635,0
1377,O=C1N(CC(=O)N(c2c1cccc2)C(C(=O)NCc1ccccc1)C)C,646610,0
1378,S(CC(=O)N(CC)CC)c1oc(nn1)-c1cc(OC)cc(OC)c1,648967,0
1379,O=C(NC1CCCCC1)NCCNc1nc2c(cc1C#N)cccc2C,647846,0
1380,s1cccc1-c1nnc(SCC(=O)Nc2scc(n2)C)n1C,652928,0
1381,O=C(Nc1ccccc1N1CCN(CC1)c1ccccc1)CCCCC,650612,0
1382,S=C1N(CN(CN1c1ccccc1)C1CCCCC1)c1ccccc1,330625,0
1383,Fc1ccccc1NC(=O)c1cc(ccc1)C(=O)Nc1ccccc1F,294996,0
1384,Fc1ccc(NC(=O)c2cc(ccc2)C(=O)Nc2ccc(F)cc2)cc1,294995,0
1385,O1C2C(CC1=O)C(CO)C(OC(=O)c1ccc(cc1)-c1ccccc1)C2,602516,0
1386,O(C)c1cc(ccc1OC)CCNC(=O)C1=CNc2c(cccc2)C1=O,650623,0
1387,s1c2N=CN(C(CC)C(OCC)=O)C(=O)c2c(C)c1C(OCC)=O,650086,0
1388,Fc1cc2ncn(c2cc1)C1CCN(CC1)C(=O)NCc1ccccc1,646666,0
1389,s1c(nnc1SCC(=O)Nc1ccc(F)cc1)NC(=O)C1CC1,644856,0
1390,s1cccc1CNC(=O)CSc1nc(N)c(cn1)C(OCC)=O,647238,0
1391,Clc1cc(C(=O)CSc2nnnn2C2CCCC2)c(OC)cc1,651176,0
1392,S(CC(=O)Nc1cc(C)c(cc1)C)c1oc(nn1)-c1ccccc1C,651740,0
1393,S(Cc1ccccc1)c1nc2c3c(c4c(c2nn1)cccc4)cccc3,332058,0
1394,S(CC(=O)NC)c1nnc(n1-c1ccccc1CC)-c1cccnc1,646117,0
1395,O(C)c1ccccc1N1CCN(CC1)c1nc(nc(N2CCCC2)c1)C,647196,0
1396,S(C(C(=O)NC(C)(C)C)c1ccccc1)c1nc(cc(C)c1C#N)C,332928,0
1397,s1cccc1C(N1CCCc2c1cccc2)c1nnnn1C(C)(C)C,648445,0
1398,O(CC(O)CN1C(=O)C(NC1=O)(C)C)c1ccc(cc1)-c1ccccc1,647734,0
1399,S(=O)(=O)(N1CCOCC1)c1cc(C(=O)N2CCOCC2)c(cc1)C,645516,0
1400,S(CC(=O)c1ccccc1)c1oc(nn1)COc1cc(cc(c1)C)C,647838,0
1401,S(=O)(=O)(N(c1ccc(OC)cc1)c1ncccc1)c1ccc(cc1)C,608033,0
1402,s1cccc1-c1nc(on1)C1CCCN(C1)C(=O)Nc1ccccc1,650702,0
1403,S(=O)(=O)(N1CCCCC1)c1cnccc1N1CCN(CC1)CCO,325373,0
1404,Fc1ccc(cc1)CNC(=O)CN1c2c(cccc2)C(=O)N(CC1=O)C,650577,0
1405,O1c2cc(ccc2OC1)CCNC(=O)CC(Cc1ccccc1)C(O)=O,650687,0
1406,O(CC)c1ccccc1NC(=O)CN1C(=O)C(C#N)=C(C=C1C)COC,645446,0
1407,S1(=O)(=O)CC(NC(=O)COc2cc(OCCC(C)C)ccc2)CC1,650708,0
1408,S(CC(=O)N1CCCCCC1)c1nc2c(cc1C#N)cc(OC)cc2,650016,0
1409,O(CCCCN1CCC(O)(CC1)c1ccc(OC)cc1)c1ccccc1,646673,0
1410,O=C(NCCC=1CCCCC=1)C1N(CCC1)C(=O)Nc1ccc(cc1)C,644827,0
1411,P(=O)(CP(O)(=O)c1ccccc1)(c1ccccc1)c1ccccc1,303427,0
1412,s1c2nc(cc(c2c(N)c1C(=O)Nc1noc(c1)C)C(F)(F)F)C,647187,0
1413,Fc1ccc(N2CC(CC2=O)C(=O)Nc2ccccc2C(OC)=O)cc1,644842,0
1414,O1C2=C(C(C(C#N)=C1N)c1ccc(OC)c(OC)c1OC)C(=O)CCC2,649019,0
1415,Fc1ccccc1NC(=O)C1CC(=O)N(C1)c1ccc(OCCC)cc1,649467,0
1416,S(=O)(=O)(N1CCC(NC(=O)COC)CC1)c1ccc(cc1)C(O)=O,650684,0
1417,S(CC(=O)CC(OCC)=O)c1ncnc2n(ncc12)-c1ccccc1,648931,0
1418,Fc1ccccc1NC(=O)N1CCCC1C(=O)Nc1cc(OC)ccc1,647170,0
1419,S(=O)(=O)(NCc1cccnc1)c1ccc(NC(=O)c2occc2)cc1,651836,0
1420,O(C(=O)c1ccc(NC(=O)C2C3CC(C=C3)C2C(O)=O)cc1)CC(C)C,645415,0
1421,Fc1ccc(N2CCN(CC2)CC(=O)Nc2cc(ccc2OC)C)cc1,650109,0
1422,S(CC(=O)Nc1ccc(cc1)C(=O)C)c1nc(cc(C)c1C(=O)N)C,613984,0
1423,S(CC(=O)Nc1noc(c1)C)c1nc2cc(OC)ccc2cc1CC,650104,0
1424,S(CC(=O)Nc1nc(ccc1)C)c1nnc(n1CCC)-c1occc1,646667,0
1425,O1CCN(CC1)c1nc(N2CCOCC2)c2c(CCN(C2)CC)c1C#N,627101,0
1426,Oc1c(cc(cc1C(C)(C)C)CN1CCN(CC1)CCC#N)C(C)(C)C,644822,0
1427,Clc1ccccc1NC=1SC(NC(=O)C=1C#N)c1ccccc1O,342561,0
1428,S(CC(=O)NC)c1nnc(n1-c1ccccc1OCC)-c1occc1,647270,0
1429,O(C)c1ccc(cc1)C(CC(=O)c1ccccc1)CC(=O)c1ccccc1,297153,0
1430,s1ccnc1NC(=O)CN1CCC(NC(=O)c2ccccc2C)CC1,648924,0
1431,Brc1cc(O)c(cc1)C=Nc1ccc(N2CCCCC2)cc1,292550,0
1432,S(O)(=O)(=O)C.O=[N+]([O-])c1cc2NC(CCc2cc1C)CNC(C)C,321403,0
1433,S(CC(=O)Nc1cc(NC(=O)CC)ccc1)c1nnc(n1C)C1CC1,651850,0
1434,S(Cc1cccnc1)c1nc2N(C)C(=O)N(C)C(=O)c2n1CCCC,648330,0
1435,Fc1cc(F)ccc1NC(=O)C1CC(=O)N(C1)c1ccc(OCC)cc1,647182,0
1436,FC(F)(F)c1nn(c2c1CCCC2)CC(=O)NCCN1CCOCC1,647842,0
1437,S(=O)(=O)(Nc1cc(ccc1)C(=O)CC1(O)c2c(NC1=O)cccc2)C,646040,0
1438,O=C(NCCCn1ccnc1)c1nn2c(N=C(C=C2C)c2ccccc2)c1,650076,0
1439,S(CC(=O)NCc1occc1)c1nnc(n1CCCC)-c1occc1,648982,0
1440,S(CC(=O)N(CC)CC)c1nnc(n1Cc1occc1)-c1occc1,647252,0
1441,O=C(Nc1ccc(N2CCN(CC2)CC)cc1)c1c2c(nccc2)ccc1,644850,0
1442,s1cc(nc1NC(=O)CSc1nnc(n1CC)-c1cccnc1)C,648381,0
1443,S(CC(=O)Nc1c(cccc1C)CC)c1nnc(n1CCC)C(C)C,648314,0
1444,O(CCNC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1ccccc1OC,580266,0
1445,O(CCNC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1cc(OC)ccc1,580265,0
1446,o1cccc1C(=O)c1c2c(n(c1)CCOc1ccccc1OC)cccc2,650100,0
1447,O=C(Nc1nc(nc(n1)NC(=O)c1ccccc1)CCC)c1ccccc1,338190,0
1448,S(=O)(=O)(NC(C)C)c1ccc(cc1)CCC(=O)NCc1cccnc1,652339,0
1449,S(CC(OC(C)C)=O)c1nnc(n1CC1OCCC1)-c1ccccc1,646095,0
1450,s1c2cc(n(c2cc1)C)C(=O)N(Cc1ccccc1)Cc1ncccc1,651232,0
1451,Clc1ccccc1C(OC(=O)C)C(=O)NCc1cc2OCOc2cc1,644839,0
1452,o1c(ccc1C(OC)=O)CN1CCN(CC1)Cc1oc(cc1)C(OC)=O,652979,0
1453,O=C(Nc1cc(NC(=O)Nc2cccnc2)ccc1C)Nc1cccnc1,330743,0
1454,S(=O)(=O)(CNC(=O)C(OC(=O)C)c1cccnc1)c1ccc(cc1)C,651150,0
1455,S(=O)(=O)(N(CC(=O)NCc1cc2OCOc2cc1)c1ccccc1)C,646083,0
